product_id,clean_name,manufacturer_id,dosage_form,pack_size,pack_unit
d52d7c8c,novalac milk,29,milk,30.0,tube
1a07bc2f,lantus solostar unitsl,3,Injection,,
21777b0a,flazole,673,,10.0,strip
8396301b,gerovital tratament expert,860,shampo,5.0,tube
b8240c12,adva appetite booster,861,Syrup,10.0,strip
ce078c8e,cerave blemish control,3,Gel,,
bc7d6681,novaclean advanced whitening serum,3,serum,,
70405e97,xylogel sina daro,75,Gel,5.0,ml
9534f303,splat sensitive white,3,tooth paste,,
2353ee25,appetite booster pectin gummies um,3,gum,,
c794e2ce,betaserc abbott,162,Tablet,10.0,strip
25112160,citalopram aristo,16,Tablet,10.0,strip
3f5de3fc,moduril,172,Tablet,10.0,strip
d5b7f669,osteo,41,effervescent tablet,4.0,strip
0d80c15b,colgate max white optic,550,tooth paste,5.0,bottle
38cdec3e,kodomo,862,powder,10.0,strip
26713f35,hydroderm dermo wash,863,face wash gel,100.0,bottle
0d28348b,excel power,864,Spray,22.0,gm
9853d327,bio balance back to natur organic aloe vera,3,Shampoo,,
a52f2a5f,feel care lanolin,531,Cream,60.0,bottle
fd377a2b,soft cervical coller,309,Coller,10.0,strip
94461609,fine's super immune booster,3,Gummies,,
332d2855,pearlie white regular soft & fine,3,toothbrush,,
f4b13d2a,fixiwav,865,Cream,10.0,strip
be2c3b3a,bioderma photoderm brume invisible spf +,3,Spray,,
87d37836,organic matcha,866,tea,10.0,strip
e2606c63,mirvit d iu,867,Tablet,10.0,strip
649d1427,natural iu,201,Tablet,10.0,strip
69461d4f,effortil,868,Tablet,10.0,strip
498ca898,tekno glove,869,gloves,10.0,strip
50713fa1,vigor,870,Tablet,4.0,strip
cf82ac48,ivatherm ivapur,80,Cleansing gel,10.0,strip
3eb6267f,biobalance pure c,762,serum,10.0,strip
48d67802,ultra iron,75,Capsule,10.0,strip
4f475ab8,glucose water,871,,10.0,strip
a7a82ecd,vizulize intensive dry eye drops,57,Eye Drop,10.0,ml
43513d0b,arimidex,20,Tablet,14.0,strip
5755a51e,indometacin,872,Capsule,6.0,strip
f64f0f95,gripe water baby joy,3,solution,,
bdf8f2e4,dispersible aspirin,309,Tablet,14.0,strip
5f1fd772,lice therapy,873,Shampoo,10.0,strip
a681454f,beta medical disposable syringe,3,syringe,,
8abae357,feeding tube turkey,3,Feeding tube,,
dea45d38,nortriptyline abidi,874,,10.0,strip
7256d8ed,calcium + c hansal,206,effervescent tablet,2.0,ml
93060dad,ultra max fresh,875,roll,100.0,bottle
74256e18,nova band universal,3,strips,,
ac30a767,one hair removal cream in shower,206,Cream,10.0,ml
2a0d782c,septrin pediatric suspension,550,Suspension,50.0,bottle
36e81f45,dulgon sun spf sport sonnen,3,Gel-Cream,,
cb5b0c22,matcha premium japanese,3,Powder,,
0e4a5b4c,sico pearl,152,,20.0,units
132a5651,brucuf,876,Syrup,10.0,strip
7a8beefa,abaan freshener,500,Mouth freshner,10.0,strip
765177da,svr topialyse stick levres,877,lip care,10.0,strip
c4bc8b13,deltacortril phzer,360,Tablet,10.0,strip
bbc44d93,vity zinc,878,Tablet,10.0,strip
a89321a4,exidil,879,Syrup,10.0,strip
b2364805,topzol v m cream hikma,880,Cream,30.0,tube
60c53658,mela dorm,16,Oral drop,10.0,strip
d0aa942f,cefotaxime im iv,881,Injection,6.0,strip
a49b73d3,waterclouds smooth leave in treatment,3,treatment,,
9e76115f,minorga,882,SOLUTION,10.0,strip
c3c13465,prospan,883,Syrup,10.0,strip
77be364a,lopresor,206,Tablet,10.0,strip
6a948913,aptamil,446,milk,10.0,strip
2c78bd15,reusable dosing pipette,313,,3.0,ml
a124e0b9,novaclav,2,Tablet,6.0,strip
ee25f753,renazol,884,Capsule,1.0,strip
955e714d,klamoks,579,Tablet,10.0,strip
74cb5132,motilat,254,Tablet,10.0,strip
57a72854,castolax,885,Capsule,10.0,strip
d72645a8,e glycerin aloe vera soap,886,soap,10.0,ml
56902cc0,glemax capsul joswe,188,Capsule,10.0,strip
63d9efeb,bioflex join repair formula,3,effervecent tabalet,,
04ad3d57,fexofen fexofenadine hydrochloride,61,Tablet,10.0,strip
693109a8,avoban ointment,138,Ointment,5.0,tube
d19a7f1b,lactulose,63,Syrup,10.0,strip
caf53b15,uciderm m philadelphia,3,ointment,,
8f7283d6,zithromax,887,Suspension,2.0,strip
5b107225,super slim nitrile,28,gloves,60.0,bottle
d03bff30,guigoz l f,79,milk,10.0,strip
d6e6f323,silfect,45,,10.0,strip
07ce12e7,cooling patch,2,Patch,10.0,strip
d90e3501,gabapentin medreich c,16,Capsule,10.0,strip
b2de093b,four kin infant,11,Toothpaste,21.0,strip
9e799ad5,amvastan,503,Tablet,10.0,strip
ea620ae9,isis pharma uveblock spf day secure,3,,,
6d70c5e9,supravit tabelt,888,Tablet,10.0,strip
30fb599a,recugel,162,eye gel,30.0,tube
6c2aabfd,zolid,889,Tablet,6.0,strip
2714ff18,gummy dr bone calcium + d,3,gum,,
19134875,erythromycin najo,360,,10.0,strip
f80029e7,actual retard pieces cexint spain,3,condoms,,
0a60c95a,lipster,674,Cream,10.0,strip
d8fe0809,hydrocortisone,162,Cream,,
f0e121a2,pectol fresh orenge flavour +vit c,3,lozenge,,
cd146217,etoxia,881,Tablet,10.0,strip
826bd72f,cinnatropin pack= pen,890,Injection,,
b88d8a7c,aloe lime lip balm spf,3,lip balm,,
9ea665e5,la roche posay lipikar lait milk skn,3,milk,,
2e4c4b0b,dermovate ointment,138,ointment,25.0,tube
6845ad01,sulphatan soap,891,soap,10.0,strip
8fd1b3a1,livomega epa d dha,892,Syrup,10.0,strip
6e7cb4e0,spokar medium,893,toothbrush,10.0,strip
edd117bf,permelab w v,894,Lotion,10.0,strip
3bcde3d2,d + calcium,708,Gummies,15.0,strip
dc569dcb,fem fresh pure & fresh wash,594,vaginal wash,100.0,bottle
738af029,b mivolis germany,3,Effervescent Granules,,
158ebb46,all in one multivitamin la colina,3,Tablet,,
e2daabeb,aloe vera,16,,15.0,strip
f189672a,depiwhite m spf +,895,Cream,10.0,strip
4ec7a49b,loreal clean power,257,Shampoo,1.0,gm
9b7bc2d2,resource junior from years,501,milk,60.0,bottle
8e53e785,ovunel one step,46,Tablet,60.0,gm
54785f48,conceive women,896,Capsule,15.0,tube
db2cd552,leviogel g gel tube,247,tube,15.0,tube
abf5b2dd,femina vaginal suppositories,897,Vaginal Suppositories,,
365c3299,vichy narmaderm phytosolution,898,gel,100.0,bottle
85ad301b,pregnancy follow on,467,Tablet,10.0,strip
f7246347,nutrigen vitamixin sprinkles sach,3,Syrup,,
4bc20979,nystatin ml i v,279,oral drop,10.0,strip
22003aa1,demax,553,Tablet,8.0,strip
71cf49fe,paramol,59,Tablet,10.0,strip
2e42546e,liposomal glutathion softgels,899,Softgel,,
426fd0b8,pigment control creme,685,Cream,15.0,tube
86333062,gown qaty shin,900,Gown,10.0,strip
a89b21ab,fuwanjia daskesh,393,daskesh,60.0,units
36a5f1a4,caelin baby care,901,Soap,15.0,tube
cbc6147d,r a c,887,gerawa,4.0,strip
7ed78306,hair booster um,733,gum,10.0,strip
dfe54a80,stick labial lip carestick spf,3,lip balm,,
2d700f32,xeractan soft gelatin,854,softgel,,
0e10fa6a,nystaprim iu suspension,162,Drop,50.0,bottle
c1588f58,sitadin m,902,Tablet,10.0,strip
2874670e,pantoprazol aristo,191,Tablet,10.0,strip
0dcf5806,vitis junior,127,toothbrush,10.0,strip
327b93f9,fertile easy,903,Capsule,10.0,strip
597628a3,cefix,2,Suspension,10.0,strip
d42782c5,anua heartleaf pore control cleansing oil,3,cleanser,,
deb4fb70,softdrops,904,drop,15.0,ml
094a9201,ciprolon mg,905,Tablet,10.0,strip
f4850ed4,medisol,906,SOLUTION,10.0,strip
75c7cfcf,bioderma sensibio gel moussant,500,gel,,
f09c18bf,lipikar baume ap+ m,3,Cream,,
667d93c2,collagen,82,,10.0,strip
c57f0c3f,livercol,757,Tablet,2.0,strip
b91533c7,solvodin iraq,309,Syrup,10.0,strip
cdbf5627,zifex duo pessaries,907,Vaginal Suppositories,,
d6a3bfac,betamethasone sodium phosphate,406,,10.0,ml
f6bc51ae,primalac cma,2,,10.0,strip
5b67b7c9,azi q,908,Tablet,3.0,strip
ea8f17b6,acyphina,124,,10.0,strip
c1640e0e,spirolaktonawa,550,Tablet,10.0,strip
c19739e5,c galenica,878,effervescent tablet,10.0,strip
3cb0fcdd,omega atisav,124,Capsule,10.0,strip
3f9ec569,szest aqua e,909,BODY WASH,10.0,strip
9151d2e3,multiweser,910,effervescent tablet,10.0,strip
e56b399a,atorvastatin awa,911,Tablet,10.0,strip
1a036111,sensi red,912,Cream,10.0,strip
54db329b,dormadiem cream dp,139,Cream,30.0,tube
d7955927,terbinafine,913,Tablet,7.0,strip
9f72dd96,bn sun d iu,914,Capsule,10.0,strip
77f161a1,matcha tea,915,tea,10.0,strip
75411d1f,amoxicillin + clavulanic acid vial,144,vial,6.0,strip
8bc701f1,vildoza_met,77,Tablet,10.0,strip
2d76abd7,parazar joint,629,Tablet,10.0,strip
098f81e4,trileptal asli,63,Tablet,10.0,strip
731d18b0,"swisslac cereals , fruits & milk m+",3,cearelac,,
67eddb43,fertigest ampoules aburaihan,3,Ampoule,,
d32663d0,loreal elivive nutri gloss,3,Shampoo,,
9ab6d7e2,anorol paracetamol & orphenadrine citrate,3,Tablet,,
8f34723c,acai berry diet,916,,10.0,strip
12b7680b,yc black mask bamboo charcoal,3,mask,,
008e813e,topicrem mela lightening ultra moisturizing milk,3,Moisturizing Milk,,
693f8734,babe depigment + intensive serum night,3,serum,,
af1e5bcd,dutasteride tamsulosin hydrochloride hard capsules,191,Capsule,10.0,strip
a592296d,uniflox united pharma,917,Tablet,10.0,strip
252eaa48,fentanyl fresenius,918,Ampoule,100.0,bottle
3d980d5c,"dibase i u ,",912,,10.0,strip
ea0d6bb8,panadol cold&flu all in one,3,Tablet,,
e263f4ee,as flu cut,919,Tablet,10.0,strip
3b402968,pure immune drop,626,drop,5.0,bottle
0d99b093,marti derm hair system anti aging anti hair loss,3,Shampoo,,
668cba85,bariesun mat fluide spf +,3,Cream,,
f7a9b871,baby straight feeding bottle brush,3,Brush,,
3976548e,procto lysyal,920,Cream,10.0,strip
e9844028,life_med ethyl alcohol,3,solution,,
5cd0dc9c,seba med lip defense strawberry,921,lip balm,60.0,bottle
5b1aa722,flamadain cream wrc,62,Cream,15.0,tube
7d88ca29,lodal rosva,922,Tablet,10.0,strip
e62d97b8,meprolo,923,Tablet,10.0,strip
654cc370,oxybin,924,Tablet,10.0,strip
eee489c4,foto ultra isdin age repair fusion water spf,3,Cream,,
c5ed7f72,estelle & thild c triple hyaluron,3,serum,,
76ebaebb,dafi wet wipes baby pcs,3,Wet Wipes,,
eaa3d4ba,unidox capsules,188,Capsule,10.0,strip
60a7fd5f,"d , i u amp",515,Amp,10.0,strip
6ad8ba2f,revera e soap,925,Soap,75.0,gm
a940fc0b,saxenda pen,798,Pen,10.0,strip
b33326f5,acretin,926,Cream,10.0,strip
25870ead,lomodinawa,540,Tablet,10.0,strip
bfaeea13,gyno daktazol,466,vaginal cream,10.0,strip
afece0b3,la luxe super concentrated filling wrinkle,3,serum,,
f364a971,fe choco,927,sachet,28.0,strip
e04b4546,purlex,928,hikma,10.0,strip
def014d0,neu derm protective sunscreen cream oil free spf +,3,sunscreen,,
35d09848,fibre,929,Capsule,10.0,strip
c05522ef,selene,107,Tablet,10.0,strip
b0cf5aec,svr sebiaclear hydra,149,Cream,10.0,strip
43f4e288,pulse oximeter so,930,machine,60.0,bottle
73101afb,primalac lf,820,milk,10.0,strip
de10b7dd,wisdom active whitening charchoal infused floss,3,floss,,
79ab5ea3,forxiga asli,20,Tablet,14.0,strip
fca36e23,glucose salaine,425,,10.0,strip
bfab21a1,scarmed spf,931,Gel,10.0,strip
094992d6,d plan drop,33,drop,10.0,strip
12260c01,a+d,16,ointment,1.0,strip
69a35dd6,vancil hairstrong,932,Shampoo,10.0,strip
83e6b2cc,angle blue,933,Brush,20.0,strip
8f36e8c8,fastum gel refused b,934,Skin Gel,30.0,tube
8b6868d1,diamenil lp,935,,10.0,strip
52dc0f24,kay la gloves large black,3,gloves,,
89b71f92,azithrocare,380,Tablet,5.0,strip
f1c88c25,neoral ml,206,Syrup,50.0,units
1eb9937e,bioflex diabetic suger free,3,effervecent tabalet,,
9686e90c,melatonin sr,232,Capsule,15.0,strip
2c4bdbac,aramix,936,Tablet,10.0,strip
ed685199,ondyl,137,Ampoule,6.0,strip
d4a3a684,nevrolek,5,Ampoule,10.0,strip
3b1d576d,patanol,937,drop,10.0,strip
0127158c,clean & clear morning energy oil free,3,face wash gel,,
0d1ae03d,trifluoperazine,324,Tablet,10.0,strip
41d93c47,erlina,938,Tablet,10.0,strip
5ab21c28,liberhaus make up remover pads,3,pad,,
4ec931a2,sefsidal,939,Tablet,1.0,strip
23f84ddd,carvedilol labesfal,16,Tablet,10.0,strip
7e38b616,inglot amc eyeliner gel,38,Gel,15.0,tube
35c274aa,vacumflask,940,Bottle,10.0,strip
293fd7ec,for ferro syrup,941,Syrup,200.0,bottle
65e4de55,fresh kids pink girls deodorant,3,deodorant,,
368b64cc,perylac,156,vial,10.0,strip
89761c2e,kin care mouth wash,942,mouth wash,100.0,bottle
c243aafd,duspal,579,Tablet,10.0,strip
e45eb0e5,loza hand sanitizer,261,Gel,10.0,strip
c5dc719a,kivo zinc+c,912,Syrup,10.0,strip
914f7461,baby happy silikon gogus code,943,Silicone Nipple,60.0,bottle
d70b8a3b,parasolve,944,effervescent tablet,10.0,strip
7bc9237c,tarte sea power flex antioxidant concealer n,3,Concealer,,
0044dc09,anthelios xl +spf,945,Cream,10.0,strip
eb42144d,forderm cream,2,Cream,10.0,tube
99243081,neocate infant dha ara,3,milk,,
10743142,vermazol,946,Tablet,10.0,strip
56e31ee8,sleep aid enjoy your sweet dreams,3,gum,,
c20ec1e4,chlorohistol julphar,438,Syrup,10.0,strip
0a7ca036,scopinal,947,Tablet,10.0,strip
43f3e691,allopurinol,439,Tablet,10.0,strip
562741f0,ortho kin strawberry toothpaste,948,tooth paste,50.0,tube
f013b68e,erytosav h,949,Capsule,10.0,strip
fc9ac823,bronkovent,950,syurp,10.0,strip
0490e32b,panadol,951,Tablet,10.0,strip
84975afe,bandage cm,952,,10.0,strip
a0e57b04,artiz,953,,3.0,strip
5ce0c9af,candid ear drop,59,ear drop,10.0,ml
cefbec47,darshaqy zher bal,3,,,
8f5c8535,nadine,90,Tablet,10.0,strip
fbec0bd0,genkold,954,Tablet,10.0,strip
2b029b6a,femara asly,755,Tablet,10.0,strip
23be2ed2,corega formel,197,effervescent tablet,30.0,tube
7eeb372d,pedia well d,51,drop,10.0,strip
dd226a60,diclowal,955,Suppository,10.0,strip
02bc8854,capilare,753,Capsule,10.0,strip
b197a8a3,zinco boost immune booster,585,Syrup,,
35bdcd69,diclofenac,956,Injection,10.0,strip
e5209e45,oral_b advance power,957,toothbrush,10.0,strip
c742ce86,nursing butter,102,,10.0,strip
12dd1827,meditopics aha glycolzuur,3,Scrub,,
97376d51,queen soap,936,soap,75.0,gm
41d703b2,vichy capital soleil spf + tiented,3,sunscreen,,
78e01a44,aldara cream sachets,500,Cream,2.0,gm
b93e1405,fugidim mdi,574,Cream,,
d23ee96c,collagen active,671,Capsule,10.0,strip
d9346002,clotrirux,439,vaginal cream,10.0,strip
942caba9,clavor,958,Tablet,6.0,strip
63a3da1a,master memory syrup,959,Syrup,60.0,bottle
76c94b7b,andazol,960,Suspension,6.0,strip
b2f263a0,hansal lactase fcc,3,Tablet,,
a3f6b9da,eveline sos c,232,serum,10.0,strip
da8eae1c,meditopics nabehndelings,3,Cream,,
fd348b5a,fines d +k,467,Gum,10.0,strip
2d578e12,metriomed capsul ams,961,Capsule,10.0,strip
f19345b4,alugel antacid,962,Chewable tablet,170.0,bottle
f31c2c73,sensodyne anti tartre,237,tooth paste,60.0,bottle
b352d945,newfer,963,vial,10.0,strip
f1a2a861,pantene superfood hair immunity for normal hair,3,Shampoo,,
58dc4a9d,zink,57,Tablet,10.0,strip
85691a52,d +k spray iu,127,Spray,50.0,gm
920228ff,tofranil draje assos,964,Tablet,15.0,bottle
bb2fa6f4,omega mg vitarux,965,Capsule,10.0,strip
e51af9a3,monobenzone_behvazan,3,Cream,,
71173c9e,rejuvenating my aha,966,Cream,10.0,strip
9dfdd88c,nebicor,729,Tablet,10.0,strip
1bfcf441,pizofen,967,Tablet,10.0,strip
9934046c,magnesium madamar,790,Capsule,10.0,strip
16a437ba,clindasol topical gel,811,gel,20.0,tube
3bfaab09,merosid i v,968,vial,10.0,strip
e1533df8,alcipro,207,Tablet,10.0,strip
71799389,fastosil black currant flavour,3,lozenges,,
70b16d4b,metrazol syrup macleods,969,,30.0,bottle
b0d79987,mastrelle flora,148,Vaginl Capsules,30.0,tube
658c22d1,pregna v advanced,53,Tablet,5.0,strip
3b473835,nutra c max,733,effervescent tablet,10.0,strip
206b55ac,nyx lipstick,109,biskuit,10.0,strip
76e4d042,fluor aid,970,mouth wash,1.0,strip
6de890ca,co codamol bristol,3,Tablet,,
41a9348d,octacare m cm,971,plaster,10.0,strip
8563d923,uricol powder,16,Satchet,5.0,gm
c3737047,noreva trio white xp spf,3,Cream,,
cd583339,atoxia,972,Tablet,10.0,strip
5f08036d,piodol,601,Tablet,10.0,strip
e7b59856,colic ez,973,drop,10.0,strip
c0fb2513,rinkogen tm,974,Capsule,10.0,strip
0e822050,pantoprazole tad,975,Tablet,10.0,strip
ce1c2836,canesten vaginal,448,vaginal tablets,,
f4e068b7,piophage,411,Tablet,10.0,strip
0d891441,"pen sterile , i u",976,vial,10.0,tube
7ebafcd7,azid,799,Tablet,6.0,strip
4f87866a,clotrimazole,63,solution,10.0,strip
a35e46a9,ulciguard gel,977,Gel,10.0,strip
db94dc1c,norvasc aslly,978,Capsule,10.0,strip
85f1d74e,anestocaine,979,,3.0,strip
9ec2ae1b,biominerals hair nail skin,70,Tablet,50.0,bottle
443ecf85,flucen film coated tablets,3,Tablet,,
bfacb03e,wisdom ortho clean,976,toothbrush,100.0,bottle
8f431101,dove beauty cream bar,44,soap,15.0,tube
b1bcead9,anti aging collagen + c,633,Tablet,50.0,tube
5f8e1a4d,alpecin tunging shampoo,63,Shampoo,100.0,bottle
17a986a7,ferra guantes para todo uso,3,daskesh,,
68d26dc4,isotretinoin,443,Capsule,,
c9490369,fortiferrum liposomal iron sachet,3,,,
176eb133,deluxe hand sanitizer gel,309,Gel,20.0,tube
b077d085,biotine bayer,980,Ampoule,10.0,strip
e53e1c44,pearlie white enamel safe years & up bluberry,3,tooth paste,,
5bbb3a7f,m micropore hypoallergenic,3,plaster,,
5141f5c2,anivagene lotion hair toinc man,96,Lotion,60.0,bottle
13423283,allermine syrup,619,Syrup,60.0,bottle
cb5b0540,cynergy med collagen red,3,syurp,,
c5ff8215,ladyanna,981,Capsule,10.0,strip
eaeb37b1,humalog mix,982,,1.0,strip
3be0a21c,fulica anti redness,870,soap,10.0,strip
8ae80e8b,"biotin , mcg",222,,10.0,strip
bfa95c52,like metoclopramide,983,Ampoule,10.0,ml
135542dc,tepe implant care,984,toothbrush,15.0,tube
5e5fa55b,airbrush flawless finish powder shade fair,3,powder,,
a5b91570,bioclin bio force shampoo,407,Shampoo,50.0,bottle
ea5a5c92,loratsa darnitsa,307,Tablet,10.0,strip
253db8cc,elite charme compact color blush,3,Blush,,
f62a1e6a,kodomo cleanser for boottle & accessoriese,3,solution,,
439a8ab0,democa,985,sachet,6.0,strip
a5184c9e,johnson baby powder pamae,124,powder,1.0,gm
91c9f65f,protizol,296,Eye Drop,10.0,strip
816f5c59,eramax mild,986,Gel,10.0,strip
0834a088,vity garlic,987,Tablet,10.0,strip
00c61c28,pantene frizz no more,988,Shampoo,10.0,tube
28a9eecb,arnica,989,Cream,10.0,strip
7a01fa33,rozycal d,967,Tablet,10.0,strip
235b0d92,garnier face wash gel charcoal pump,607,face wash gel,60.0,tube
97310a58,trime,990,Tablet,10.0,strip
9e0e9f39,dulivan,206,Tablet,14.0,strip
72b4f2e3,cica clearing bb cream shaid,207,Cream,15.0,tube
891865fd,selson anti dandruff for all hair types,180,Shampoo,120.0,bottle
c99ddc93,armpit pad,16,pad,10.0,strip
70a9d518,apteranit head lice & eggs treatment,3,Shampoo,,
eac3910e,efudix,203,Cream,10.0,strip
b81c8ca4,molfix mini kg adet,991,daibi,10.0,strip
f6f76cb2,octacare m* cm elastic non wave,3,plaster,,
9e871bae,pectol lemon,992,Tablet,10.0,strip
444073c4,ketonozol shampoo,993,Shampoo,100.0,bottle
5c798576,omfil,723,Capsule,10.0,strip
27d0a527,sesderma azelac ru gel cream,59,gel-cream,15.0,tube
b58beb74,gamcet,304,Tablet,10.0,strip
2516ad94,urine bag greetmed,207,urine bag,10.0,strip
fdd04491,osteoflex & omega,141,,10.0,strip
c0792104,delia retinoage,375,Eye cream,10.0,strip
17d3c5d9,xerial cream pieds ml,994,foot cream,30.0,tube
aadeaecc,osmotonic,654,cleaner,10.0,strip
280da35c,clopidogrel nuraxpharm,191,Tablet,10.0,strip
6dafbb4b,immune up topcure,384,Chewable tablet,10.0,strip
0971bdc5,simbavit acd,59,,10.0,strip
8d2adfc6,nanogen shampoo & conditioner for men,498,Shampoo,60.0,bottle
049c9389,ecipharm,807,Tablet,10.0,strip
6d4081e8,musti perfume,910,Perfume,10.0,strip
2537921e,nyx butter gloss bit of honey,3,gloss,,
77801b8e,garlic pearls,401,Capsule,10.0,strip
1068e105,forever multi maca,3,Tablet,,
4a358c7e,argan oil foot pack,3,foot cream,,
912316fa,betamet n,995,drop,10.0,strip
5a7f83dc,collagen shot,237,Ampoule,30.0,tube
384d0bc3,rennie,996,Chewable tablet,10.0,strip
ce616491,panda,997,Tablet,10.0,strip
d2d74b47,gain,998,milk,10.0,strip
f7b84fd2,professional whitening,3,tooth paste,,
e1523036,antagra syrup,96,Syrup,100.0,bottle
583e77a4,reme scar roll,276,,20.0,tube
4703b717,ellina waxed dental floss m,999,dental floss,50.0,tube
b07c3429,femibion pregnancy + lact,3,,,
c8065fbf,ribosan,686,Couph Syrup,10.0,strip
db78cd23,insumed pic solution,309,syringe,500.0,bottle
ce7ceedd,chirogyn sachet,407,sachet,1.0,gm
47089f6c,otosan throat spray,993,Spray,50.0,bottle
68a72764,mirena,1000,,10.0,strip
a36745a3,olanzapine micro,191,Tablet,10.0,strip
e3003d0c,one alpha ug,1001,Capsule,10.0,strip
de66fb4b,sinoz perfect sebum,3,Cleansing gel,,
3a634709,q chocolate special for women,1002,Chcolate,30.0,bottle
345abb41,parazar flu,1003,Tablet,10.0,strip
e58a9a65,cereals rice & milk +,984,milk,20.0,tube
459a7beb,htderm sun mineral cream spf,1004,Cream,15.0,tube
632846af,higeen anti bacterial,396,Gel,75.0,gm
2e8275fb,ozical d,305,Tablet,10.0,strip
8849f9ec,amoklavin bid deva,407,Tablet,15.0,strip
2c68b574,easy bake loose baking&setting powder,3,Styling Gel,,
a65274de,thiotron,1005,Capsule,10.0,strip
152ae6a1,hairfinity healthy hair vitamins,3,Capsule,,
67ba14c8,eutavos k calcium magnesium,3,Tablet,,
2f2c6089,rolip mandelic,1006,,15.0,ml
0d4fab88,antipyrol iraq,172,drop,10.0,strip
b8cf7668,collamed sachet,586,sachet,1.0,gm
da805840,smart omega syrup,1007,Syrup,30.0,bottle
2bf0f866,ferfole kindi,1008,Capsule,10.0,strip
9297bc2f,myofol sach,499,sachet,10.0,strip
5eedad42,xyloproct,1009,ointment,10.0,strip
b64a766d,panlax,1010,Tablet,10.0,strip
acf45549,ordinary salicylic acid solution,934,soluation,50.0,bottle
4c8cc4d3,procylex,928,Tablet,10.0,strip
8928b622,cereals honey & milk +,3,,,
185dd982,ivypin honey lemon flavour,3,lozenges,,
8af313f3,aquabloc pic x cm,3,,,
cc6734a4,collomark,382,solution,10.0,strip
bf970e8b,mirtazine,1011,Tablet,10.0,strip
5958ec73,oto stick adult,839,,10.0,strip
bd63ff21,lidocaine hcl tehran daru co,3,Gel,,
290e163d,newvit d vit baby,3,drop,,
fc320d10,deep freeze pain relief cold gel,704,Gel,30.0,tube
237c5424,r o c s junior,832,tooth paste,10.0,strip
a662d6ca,behdam spacer adult,750,Tool,1.0,ml
0de00cf5,lithimole drop,1012,drop,15.0,ml
00c87941,nido one,1013,milk,10.0,strip
170d1a55,glibenawa,1014,,5.0,strip
696438ea,pregna health max,669,Tablet,100.0,gm
03141f5b,baron cron,1015,sachet,10.0,strip
44c21c65,mornwell oral irrigator,1016,Oral Irrigator,30.0,bottle
